dept_sap,structure_version,effective_date,dept_level,region,province,dept_name_display,dept_name_raw,match_key,dept_size,name_verified,resource_code,size_conflict,note
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ประจวบคีรีขันธ์,กฟส.ปำกน้ำปรำณ,กฟส.ปำกน้ำปรำณ,ปากน้าปราณ,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ประจวบคีรีขันธ์,กฟส.สามร้อยยอด,กฟส.สามร้อยยอด,สามร้อยยอด,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ประจวบคีรีขันธ์,กฟส.หนองพลับ,กฟส.หนองพลับ,หนองพลับ,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ประจวบคีรีขันธ์,กฟส.หัวหิน,กฟส.หัวหิน,หัวหิน,L,N,111,,
,2569-01-01,2569-01-01,กฟจ.,กฟต.1,ระนอง,กฟจ.ระนอง,กฟจ.ระนอง,ระนอง,S,Y,105,,ยกระดับจาก กฟส.เมืองระนอง (ขนาดเดิม M)
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ระนอง,กฟส.กระบุรี,กฟส.กระบุรี,กระบุรี,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ระนอง,กฟส.กะเปอร,กฟส.กะเปอร,กะเปอร,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ระนอง,กฟส.ละอุ่น,กฟส.ละอุ่น,ละอุ่น,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ระนอง,กฟส.สุขสำรำญ,กฟส.สุขสำรำญ,สุขสาราญ,XS,N,114,,
,2569-01-01,2569-01-01,กฟจ.,กฟต.1,ราชบุรี,กฟจ.ราชบุรี,กฟจ.รำชบุรี,ราชบุรี,L,Y,104,,ยกระดับจาก กฟส.เมืองรำชบุรี (ขนาดเดิม L)
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ราชบุรี,กฟส.กรับใหญ่,กฟส.กรับใหญ่,กรับใหญ่,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ราชบุรี,กฟส.จอมบึง,กฟส.จอมบึง,จอมบึง,M,N,112,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ราชบุรี,กฟส.ดอนไผ่,กฟส.ดอนไผ่,ดอนไผ่,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ราชบุรี,กฟส.ดำเนินสะดวก,กฟส.ดำเนินสะดวก,ดาเนินสะดวก,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ราชบุรี,กฟส.ด่านทับตะโก,กฟส.ด่านทับตะโก,ด่านทับตะโก,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ราชบุรี,กฟส.นางแก้ว,กฟส.นางแก้ว,นางแก้ว,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ราชบุรี,กฟส.บำงแพ,กฟส.บำงแพ,บางแพ,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ราชบุรี,กฟส.บ้านคา,กฟส.บ้านคา,บ้านคา,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ราชบุรี,กฟส.บ้านโป่ง,กฟส.บ้านโป่ง,บ้านโป่ง,L,N,111,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ราชบุรี,กฟส.ปากท่อ,กฟส.ปากท่อ,ปากท่อ,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ราชบุรี,กฟส.วัดเพลง,กฟส.วัดเพลง,วัดเพลง,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ราชบุรี,กฟส.สวนผึ้ง,กฟส.สวนผึ้ง,สวนผึ้ง,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ราชบุรี,กฟส.หนองปลำหมอ,กฟส.หนองปลำหมอ,หนองปลาหมอ,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,ราชบุรี,กฟส.โพธำรำม,กฟส.โพธำรำม,โพธาราม,L,N,111,,
,2569-01-01,2569-01-01,กฟจ.,กฟต.1,สมุทรสงคราม,กฟจ.สมุทรสงคราม,กฟจ.สมุทรสงครำม,สมุทรสงคราม,S,Y,105,,ยกระดับจาก กฟส.เมืองสมุทรสงครำม (ขนาดเดิม L)
,2569-01-01,2569-01-01,กฟส.,กฟต.1,สมุทรสงคราม,กฟส.บำงคนที,กฟส.บำงคนที,บางคนที,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,สมุทรสงคราม,กฟส.อัมพวำ,กฟส.อัมพวำ,อัมพวา,S,N,113,,
,2569-01-01,2569-01-01,กฟจ.,กฟต.1,เพชรบุรี,กฟจ.เพชรบุรี,กฟจ.เพชรบุรี,เพชรบุรี,L,Y,104,,ยกระดับจาก กฟส.เมืองเพชรบุรี (ขนาดเดิม L)
,2569-01-01,2569-01-01,กฟส.,กฟต.1,เพชรบุรี,กฟส.ชะอำ,กฟส.ชะอำ,ชะอา,L,N,111,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,เพชรบุรี,กฟส.ท่ายาง,กฟส.ท่ายาง,ท่ายาง,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,เพชรบุรี,กฟส.ท่าไม้รวก,กฟส.ท่าไม้รวก,ท่าไม้รวก,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,เพชรบุรี,กฟส.บำงตะบูน,กฟส.บำงตะบูน,บางตะบูน,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,เพชรบุรี,กฟส.บ้านลาด,กฟส.บ้านลาด,บ้านลาด,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,เพชรบุรี,กฟส.บ้านแหลม,กฟส.บ้านแหลม,บ้านแหลม,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,เพชรบุรี,กฟส.หนองหญ้าปล้อง,กฟส.หนองหญ้าปล้อง,หนองหญ้าปล้อง,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,เพชรบุรี,กฟส.เขาย้อย,กฟส.เขาย้อย,เขาย้อย,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.1,เพชรบุรี,กฟส.แก่งกระจาน,กฟส.แก่งกระจาน,แก่งกระจาน,XS,N,114,,
,2569-01-01,2569-01-01,กฟจ.,กฟต.2,กระบี่,กฟจ.กระบี่,กฟจ.กระบี่,กระบี่,S,Y,105,,ยกระดับจาก กฟส.เมืองกระบี่ (ขนาดเดิม L)
,2569-01-01,2569-01-01,กฟส.,กฟต.2,กระบี่,กฟส.คลองท่อม,กฟส.คลองท่อม,คลองท่อม,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,กระบี่,กฟส.บ้านเกาะพีพี,กฟส.บ้านเกาะพีพี,บ้านเกาะพีพี,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,กระบี่,กฟส.ปลำยพระยำ,กฟส.ปลำยพระยำ,ปลายพระยา,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,กระบี่,กฟส.ลำทับ,กฟส.ลำทับ,ลาทับ,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,กระบี่,กฟส.อ่าวนาง,กฟส.อ่าวนาง,อ่าวนาง,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,กระบี่,กฟส.อ่าวลึก,กฟส.อ่าวลึก,อ่าวลึก,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,กระบี่,กฟส.เกำะลันตำ,กฟส.เกำะลันตำ,เกาะลันตา,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,กระบี่,กฟส.เขำพนม,กฟส.เขำพนม,เขาพนม,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,กระบี่,กฟส.เหนือคลอง,กฟส.เหนือคลอง,เหนือคลอง,S,N,113,,
,2569-01-01,2569-01-01,กฟจ.,กฟต.2,ตรัง,กฟจ.ตรัง,กฟจ.ตรัง,ตรัง,S,Y,105,,ยกระดับจาก กฟส.เมืองตรัง (ขนาดเดิม L)
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ตรัง,กฟส.กันตัง,กฟส.กันตัง,กันตัง,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ตรัง,กฟส.นำโยง,กฟส.นำโยง,นาโยง,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ตรัง,กฟส.ปะเหลียน,กฟส.ปะเหลียน,ปะเหลียน,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ตรัง,กฟส.ย่านตาขาว,กฟส.ย่านตาขาว,ย่านตาขาว,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ตรัง,กฟส.รัษฎำ,กฟส.รัษฎำ,รัษฎา,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ตรัง,กฟส.วังวิเศษ,กฟส.วังวิเศษ,วังวิเศษ,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ตรัง,กฟส.สิเกำ,กฟส.สิเกำ,สิเกา,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ตรัง,กฟส.หำดสำรำญ,กฟส.หำดสำรำญ,หาดสาราญ,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ตรัง,กฟส.ห้วยยอด,กฟส.ห้วยยอด,ห้วยยอด,M,N,112,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ตรัง,กฟส.เกาะมุกด์,กฟส.เกาะมุกด์,เกาะมุกด์,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ตรัง,กฟส.เกำะลิบง,กฟส.เกำะลิบง,เกาะลิบง,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ตรัง,กฟส.เกำะสุกร,กฟส.เกำะสุกร,เกาะสุกร,XS,N,114,,
,2569-01-01,2569-01-01,กฟจ.,กฟต.2,นครศรีธรรมราช,กฟจ.นครศรีธรรมราช,กฟจ.นครศรีธรรมรำช,นครศรีธรรมราช,L,Y,104,,ยกระดับจาก กฟส.เมืองนครศรีธรรมรำช (ขนาดเดิม L)
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.ขนอม,กฟส.ขนอม,ขนอม,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.จุฬาภรณ์,กฟส.จุฬาภรณ์,จุฬาภรณ์,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.ฉวำง,กฟส.ฉวำง,ฉวาง,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.ชะอวด,กฟส.ชะอวด,ชะอวด,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.ช้างกลาง,กฟส.ช้างกลาง,ช้างกลาง,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.ถ้ำพรรณรำ,กฟส.ถ้ำพรรณรำ,ถ้าพรรณรา,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.ทุ่งสง,กฟส.ทุ่งสง,ทุ่งสง,L,N,111,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.ทุ่งใหญ่,กฟส.ทุ่งใหญ่,ทุ่งใหญ่,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.ท่าศาลา,กฟส.ท่าศาลา,ท่าศาลา,M,N,112,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.นบพิตำ,กฟส.นบพิตำ,นบพิตา,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.นำบอน,กฟส.นำบอน,นาบอน,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.บำงขัน,กฟส.บำงขัน,บางขัน,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.ปำกพนัง,กฟส.ปำกพนัง,ปากพนัง,M,N,112,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.พรหมคีรี,กฟส.พรหมคีรี,พรหมคีรี,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.พระพรหม,กฟส.พระพรหม,พระพรหม,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.พิปูน,กฟส.พิปูน,พิปูน,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.ร่อนพิบูลย์,กฟส.ร่อนพิบูลย์,ร่อนพิบูลย์,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.ลำนสกำ,กฟส.ลำนสกำ,ลานสกา,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.สิชล,กฟส.สิชล,สิชล,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.หัวไทร,กฟส.หัวไทร,หัวไทร,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.เฉลิมพระเกียรติ,กฟส.เฉลิมพระเกียรติ,เฉลิมพระเกียรติ,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,นครศรีธรรมราช,กฟส.เชียรใหญ่,กฟส.เชียรใหญ่,เชียรใหญ่,XS,N,114,,
,2569-01-01,2569-01-01,กฟจ.,กฟต.2,พังงา,กฟจ.พังงา,กฟจ.พังงำ,พังงา,S,Y,105,,ยกระดับจาก กฟส.เมืองพังงำ (ขนาดเดิม M)
,2569-01-01,2569-01-01,กฟส.,กฟต.2,พังงา,กฟส.กะปง,กฟส.กะปง,กะปง,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,พังงา,กฟส.คุระบุรี,กฟส.คุระบุรี,คุระบุรี,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,พังงา,กฟส.ตะกั่วทุ่ง,กฟส.ตะกั่วทุ่ง,ตะกั่วทุ่ง,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,พังงา,กฟส.ตะกั่วป่า,กฟส.ตะกั่วป่า,ตะกั่วป่า,M,N,112,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,พังงา,กฟส.ทับปุด,กฟส.ทับปุด,ทับปุด,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,พังงา,กฟส.ท้ายเหมือง,กฟส.ท้ายเหมือง,ท้ายเหมือง,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,พังงา,กฟส.บ้านเขาหลัก,กฟส.บ้านเขาหลัก,บ้านเขาหลัก,XS,N,114,,
,2569-01-01,2569-01-01,กฟจ.,กฟต.2,ภูเก็ต,กฟจ.ภูเก็ต,กฟจ.ภูเก็ต,ภูเก็ต,L,Y,104,,ยกระดับจาก กฟส.เมืองภูเก็ต (ขนาดเดิม L)
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ภูเก็ต,กฟส.ฉลอง,กฟส.ฉลอง,ฉลอง,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ภูเก็ต,กฟส.ถลำง,กฟส.ถลำง,ถลาง,L,N,111,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ภูเก็ต,กฟส.ป่าตอง,กฟส.ป่าตอง,ป่าตอง,L,N,111,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,ภูเก็ต,กฟส.เกำะยำว,กฟส.เกำะยำว,เกาะยาว,XS,N,114,,
,2569-01-01,2569-01-01,กฟจ.,กฟต.2,สุราษฎร์ธานี,กฟจ.สุราษฎร์ธานี,กฟจ.สุราษฎร์ธานี,สุราษฎร์ธานี,L,Y,104,,ยกระดับจาก กฟส.เมืองสุราษฎร์ธานี (ขนาดเดิม L)
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.กาญจนดิษฐ์,กฟส.กาญจนดิษฐ์,กาญจนดิษฐ์,M,N,112,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.คีรีรัฐนิคม,กฟส.คีรีรัฐนิคม,คีรีรัฐนิคม,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.ชัยบุรี,กฟส.ชัยบุรี,ชัยบุรี,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.ดอนสัก,กฟส.ดอนสัก,ดอนสัก,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.ท่าฉาง,กฟส.ท่าฉาง,ท่าฉาง,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.ท่าชนะ,กฟส.ท่าชนะ,ท่าชนะ,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.บ้านตาขุน,กฟส.บ้านตาขุน,บ้านตาขุน,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.บ้านนาสาร,กฟส.บ้านนาสาร,บ้านนาสาร,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.บ้านนาเดิม,กฟส.บ้านนาเดิม,บ้านนาเดิม,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.พนม,กฟส.พนม,พนม,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.พระแสง,กฟส.พระแสง,พระแสง,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.พุนพิน,กฟส.พุนพิน,พุนพิน,L,N,111,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.วิภำวดี,กฟส.วิภำวดี,วิภาวดี,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.เกำะพะงัน,กฟส.เกำะพะงัน,เกาะพะงัน,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.เกำะสมุย,กฟส.เกำะสมุย,เกาะสมุย,L,N,111,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.เกาะเต่า,กฟส.เกาะเต่า,เกาะเต่า,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.เคียนซำ,กฟส.เคียนซำ,เคียนซา,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.เวียงสระ,กฟส.เวียงสระ,เวียงสระ,M,N,112,,
,2569-01-01,2569-01-01,กฟส.,กฟต.2,สุราษฎร์ธานี,กฟส.ไชยำ,กฟส.ไชยำ,ไชยา,S,N,113,,
,2569-01-01,2569-01-01,กฟจ.,กฟต.3,นราธิวาส,กฟจ.นราธิวาส,กฟจ.นรำธิวำส,นราธิวาส,S,Y,105,,ยกระดับจาก กฟส.เมืองนรำธิวำส (ขนาดเดิม M)
,2569-01-01,2569-01-01,กฟส.,กฟต.3,นราธิวาส,กฟส.จะแนะ,กฟส.จะแนะ,จะแนะ,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,นราธิวาส,กฟส.ตำกใบ,กฟส.ตำกใบ,ตากใบ,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,นราธิวาส,กฟส.บำเจำะ,กฟส.บำเจำะ,บาเจาะ,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,นราธิวาส,กฟส.ยี่งอ,กฟส.ยี่งอ,ยี่งอ,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,นราธิวาส,กฟส.ระแงะ,กฟส.ระแงะ,ระแงะ,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,นราธิวาส,กฟส.รือเสำะ,กฟส.รือเสำะ,รือเสาะ,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,นราธิวาส,กฟส.ศรีสำคร,กฟส.ศรีสำคร,ศรีสาคร,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,นราธิวาส,กฟส.สุคิริน,กฟส.สุคิริน,สุคิริน,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,นราธิวาส,กฟส.สุไหงปำดี,กฟส.สุไหงปำดี,สุไหงปาดี,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,นราธิวาส,กฟส.สุไหงโก-ลก,กฟส.สุไหงโก-ลก,สุไหงโก-ลก,M,N,112,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,นราธิวาส,กฟส.เจาะไอร้อง,กฟส.เจาะไอร้อง,เจาะไอร้อง,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,นราธิวาส,กฟส.แว้ง,กฟส.แว้ง,แว้ง,XS,N,114,,
,2569-01-01,2569-01-01,กฟจ.,กฟต.3,ปัตตานี,กฟจ.ปัตตานี,กฟจ.ปัตตานี,ปัตตานี,S,Y,105,,ยกระดับจาก กฟส.เมืองปัตตานี (ขนาดเดิม M)
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ปัตตานี,กฟส.กะพ้อ,กฟส.กะพ้อ,กะพ้อ,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ปัตตานี,กฟส.ทุ่งยางแดง,กฟส.ทุ่งยางแดง,ทุ่งยางแดง,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ปัตตานี,กฟส.ปะนำเระ,กฟส.ปะนำเระ,ปะนาเระ,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ปัตตานี,กฟส.มำยอ,กฟส.มำยอ,มายอ,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ปัตตานี,กฟส.ยะรัง,กฟส.ยะรัง,ยะรัง,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ปัตตานี,กฟส.ยะหริ่ง,กฟส.ยะหริ่ง,ยะหริ่ง,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ปัตตานี,กฟส.สำยบุรี,กฟส.สำยบุรี,สายบุรี,M,N,112,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ปัตตานี,กฟส.หนองจิก,กฟส.หนองจิก,หนองจิก,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ปัตตานี,กฟส.แม่ลาน,กฟส.แม่ลาน,แม่ลาน,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ปัตตานี,กฟส.โคกโพธิ,กฟส.โคกโพธิ,โคกโพธิ,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ปัตตานี,กฟส.ไม้แก่น,กฟส.ไม้แก่น,ไม้แก่น,XS,N,114,,
,2569-01-01,2569-01-01,กฟจ.,กฟต.3,พัทลุง,กฟจ.พัทลุง,กฟจ.พัทลุง,พัทลุง,S,Y,105,,ยกระดับจาก กฟส.เมืองพัทลุง (ขนาดเดิม L)
,2569-01-01,2569-01-01,กฟส.,กฟต.3,พัทลุง,กฟส.กงหรำ,กฟส.กงหรำ,กงหรา,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,พัทลุง,กฟส.ควนขนุน,กฟส.ควนขนุน,ควนขนุน,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,พัทลุง,กฟส.ตะโหมด,กฟส.ตะโหมด,ตะโหมด,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,พัทลุง,กฟส.บางแก้ว,กฟส.บางแก้ว,บางแก้ว,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,พัทลุง,กฟส.ปำกพะยูน,กฟส.ปำกพะยูน,ปากพะยูน,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,พัทลุง,กฟส.ป่าบอน,กฟส.ป่าบอน,ป่าบอน,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,พัทลุง,กฟส.ป่าพะยอม,กฟส.ป่าพะยอม,ป่าพะยอม,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,พัทลุง,กฟส.ศรีบรรพต,กฟส.ศรีบรรพต,ศรีบรรพต,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,พัทลุง,กฟส.เขำชัยสน,กฟส.เขำชัยสน,เขาชัยสน,XS,N,114,,
,2569-01-01,2569-01-01,กฟจ.,กฟต.3,ยะลา,กฟจ.ยะลา,กฟจ.ยะลำ,ยะลา,S,Y,105,,
,2569-01-01,2569-01-01,กฟอ.,กฟต.3,ยะลา,กฟอ.เบตง,กฟอ.เบตง,เบตง,M,N,,Y,ไม่มี resource_code ทางการสำหรับ กฟอ. ขนาด M
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ยะลา,กฟส.กรงปินัง,กฟส.กรงปินัง,กรงปินัง,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ยะลา,กฟส.กำบัง,กฟส.กำบัง,กาบัง,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ยะลา,กฟส.ธำรโต,กฟส.ธำรโต,ธารโต,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ยะลา,กฟส.บันนังสตำ,กฟส.บันนังสตำ,บันนังสตา,S,N,113,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ยะลา,กฟส.ยะหำ,กฟส.ยะหำ,ยะหา,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,ยะลา,กฟส.รำมัน,กฟส.รำมัน,รามัน,S,N,113,,
,2569-01-01,2569-01-01,กฟจ.,กฟต.3,สงขลา,กฟจ.สงขลา,กฟจ.สงขลำ,สงขลา,L,Y,104,,ยกระดับจาก กฟส.เมืองสงขลำ (ขนาดเดิม L)
,2569-01-01,2569-01-01,กฟส.,กฟต.3,สงขลา,กฟส.กระแสสินธุ์,กฟส.กระแสสินธุ์,กระแสสินธุ์,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,สงขลา,กฟส.คลองหอยโข่ง,กฟส.คลองหอยโข่ง,คลองหอยโข่ง,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,สงขลา,กฟส.ควนเนียง,กฟส.ควนเนียง,ควนเนียง,XS,N,114,,
,2569-01-01,2569-01-01,กฟส.,กฟต.3,สงขลา,กฟส.จะนะ,กฟส.จะนะ,จะนะ,M,N,112,,
